0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
33	3	63
33	4	33
33	5	74
33	6	57
33	7	36
33	8	69
33	9	30
33	10	73
33	11	76
33	12	20
33	13	22
33	14	18
33	15	76
33	16	2
33	17	50
33	18	81
33	19	100
33	20	60
33	21	34
33	22	86
33	23	66
33	24	6
33	25	68
33	26	62
33	27	23
33	28	17
33	29	61
33	30	22
33	31	64
33	32	30
34	0	60
34	1	60
34	2	9
34	3	75
34	4	41
34	5	11
34	6	51
34	7	89
34	8	82
34	9	51
34	10	43
34	11	88
34	12	79
34	13	51
34	14	70
34	15	14
34	16	73
34	17	50
34	18	69
34	19	53
34	20	74
34	21	96
34	22	78
34	23	3
34	24	5
34	25	72
34	26	27
34	27	64
34	28	76
34	29	57
34	30	7
34	31	92
34	32	66
34	33	9
35	0	50
35	1	44
35	2	49
35	3	95
35	4	28
35	5	82
35	6	26
35	7	12
35	8	33
35	9	37
35	10	46
35	11	59
35	12	95
35	13	57
35	14	27
35	15	54
35	16	89
35	17	100
35	18	78
35	19	20
35	20	19
35	21	30
35	22	10
35	23	70
35	24	36
35	25	28
35	26	59
35	27	100
35	28	15
35	29	60
35	30	88
35	31	66
35	32	40
35	33	20
35	34	63
36	0	27
36	1	26
36	2	22
36	3	22
36	4	3
36	5	50
36	6	97
36	7	55
36	8	89
36	9	28
36	10	49
36	11	98
36	12	9
36	13	66
36	14	8
36	15	26
36	16	17
36	17	10
36	18	88
36	19	29
36	20	71
36	21	44
36	22	54
36	23	47
36	24	21
36	25	36
36	26	30
36	27	22
36	28	14
36	29	65
36	30	80
36	31	86
36	32	86
36	33	99
36	34	69
36	35	48
37	0	44
37	1	90
37	2	100
37	3	31
37	4	61
37	5	76
37	6	84
37	7	94
37	8	75
37	9	88
37	10	91
37	11	26
37	12	16
37	13	92
37	14	2
37	15	79
37	16	58
37	17	28
37	18	90
37	19	44
37	20	29
37	21	95
37	22	28
37	23	48
37	24	36
37	25	37
37	26	45
37	27	20
37	28	65
37	29	64
37	30	8
37	31	10
37	32	88
37	33	44
37	34	2
37	35	75
37	36	13
38	0	10
38	1	35
38	2	92
38	3	90
38	4	48
38	5	74
38	6	70
38	7	10
38	8	78
38	9	93
38	10	86
38	11	60
38	12	13
38	13	10
38	14	99
38	15	51
38	16	40
38	17	98
38	18	22
38	19	61
38	20	29
38	21	12
38	22	64
38	23	44
38	24	50
38	25	83
38	26	78
38	27	74
38	28	61
38	29	79
38	30	52
38	31	5
38	32	31
38	33	82
38	34	52
38	35	68
38	36	56
38	37	44
39	0	69
39	1	1
39	2	54
39	3	11
39	4	79
39	5	82
39	6	49
39	7	2
39	8	39
39	9	51
39	10	31
39	11	98
39	12	66
39	13	33
39	14	33
39	15	22
39	16	96
39	17	79
39	18	75
39	19	17
39	20	75
39	21	33
39	22	49
39	23	51
39	24	76
39	25	3
39	26	4
39	27	29
39	28	61
39	29	98
39	30	26
39	31	56
39	32	47
39	33	16
39	34	48
39	35	13
39	36	50
39	37	68
39	38	65
40	0	76
40	1	34
40	2	10
40	3	14
40	4	66
40	5	68
40	6	62
40	7	99
40	8	9
40	9	28
40	10	4
40	11	74
40	12	53
40	13	38
40	14	44
40	15	3
40	16	27
40	17	38
40	18	91
40	19	80
40	20	10
40	21	76
40	22	22
40	23	54
40	24	6
40	25	51
40	26	8
40	27	91
40	28	61
40	29	46
40	30	25
40	31	65
40	32	98
40	33	10
40	34	11
40	35	12
40	36	39
40	37	51
40	38	17
40	39	32
41	0	94
41	1	28
41	2	35
41	3	83
41	4	13
41	5	13
41	6	31
41	7	57
41	8	62
41	9	98
41	10	9
41	11	12
41	12	40
41	13	5
41	14	70
41	15	9
41	16	96
41	17	76
41	18	80
41	19	97
41	20	28
41	21	76
41	22	66
41	23	79
41	24	1
41	25	18
41	26	15
41	27	11
41	28	88
41	29	18
41	30	46
41	31	68
41	32	2
41	33	33
41	34	25
41	35	34
41	36	41
41	37	83
41	38	57
41	39	12
41	40	49
42	0	88
42	1	45
42	2	96
42	3	16
42	4	65
42	5	51
42	6	76
42	7	19
42	8	58
42	9	32
42	10	80
42	11	3
42	12	9
42	13	73
42	14	26
42	15	36
42	16	29
42	17	80
42	18	7
42	19	1
42	20	61
42	21	12
42	22	7
42	23	60
42	24	76
42	25	32
42	26	17
42	27	72
42	28	52
42	29	46
42	30	41
42	31	58
42	32	21
42	33	13
42	34	16
42	35	98
42	36	30
42	37	86
42	38	83
42	39	40
42	40	88
42	41	65
43	0	53
43	1	36
43	2	49
43	3	99
43	4	17
43	5	78
43	6	80
43	7	94
43	8	67
43	9	21
43	10	36
43	11	75
43	12	8
43	13	48
43	14	87
43	15	31
43	16	33
43	17	48
43	18	80
43	19	47
43	20	87
43	21	90
43	22	78
43	23	86
43	24	45
43	25	12
43	26	77
43	27	14
43	28	68
43	29	4
43	30	15
43	31	39
43	32	62
43	33	40
43	34	80
43	35	8
43	36	30
43	37	17
43	38	5
43	39	58
43	40	61
43	41	58
43	42	24
44	0	47
44	1	71
44	2	69
44	3	73
44	4	99
44	5	24
44	6	26
44	7	42
44	8	78
44	9	16
44	10	41
44	11	100
44	12	13
44	13	85
44	14	11
44	15	84
44	16	55
44	17	72
44	18	13
44	19	8
44	20	7
44	21	45
44	22	44
44	23	16
44	24	79
44	25	31
44	26	57
44	27	98
44	28	41
44	29	65
44	30	57
44	31	69
44	32	56
44	33	15
44	34	81
44	35	48
44	36	9
44	37	34
44	38	86
44	39	79
44	40	57
44	41	63
44	42	90
44	43	95
45	0	64
45	1	21
45	2	15
45	3	84
45	4	14
45	5	45
45	6	29
45	7	43
45	8	94
45	9	37
45	10	43
45	11	75
45	12	8
45	13	69
45	14	32
45	15	20
45	16	23
45	17	56
45	18	3
45	19	35
45	20	85
45	21	93
45	22	84
45	23	2
45	24	18
45	25	30
45	26	22
45	27	20
45	28	70
45	29	68
45	30	17
45	31	99
45	32	65
45	33	61
45	34	44
45	35	36
45	36	79
45	37	51
45	38	63
45	39	78
45	40	3
45	41	69
45	42	95
45	43	33
45	44	56
46	0	11
46	1	45
46	2	75
46	3	48
46	4	64
46	5	46
46	6	93
46	7	58
46	8	49
46	9	38
46	10	77
46	11	56
46	12	25
46	13	30
46	14	92
46	15	40
46	16	20
46	17	40
46	18	44
46	19	70
46	20	14
46	21	44
46	22	28
46	23	34
46	24	47
46	25	40
46	26	60
46	27	93
46	28	84
46	29	89
46	30	94
46	31	40
46	32	22
46	33	87
46	34	76
46	35	90
46	36	6
46	37	62
46	38	36
46	39	91
46	40	94
46	41	15
46	42	94
46	43	86
46	44	22
46	45	79
47	0	52
47	1	31
47	2	92
47	3	97
47	4	43
47	5	91
47	6	52
47	7	4
47	8	2
47	9	60
47	10	22
47	11	56
47	12	29
47	13	86
47	14	69
47	15	93
47	16	62
47	17	87
47	18	67
47	19	82
47	20	46
47	21	23
47	22	92
47	23	4
47	24	50
47	25	59
47	26	89
47	27	24
47	28	69
47	29	26
47	30	88
47	31	97
47	32	8
47	33	61
47	34	44
47	35	4
47	36	34
47	37	25
47	38	79
47	39	7
47	40	75
47	41	65
47	42	26
47	43	5
47	44	35
47	45	58
47	46	28
48	0	55
48	1	52
48	2	63
48	3	79
48	4	68
48	5	61
48	6	33
48	7	97
48	8	94
48	9	51
48	10	19
48	11	76
48	12	92
48	13	79
48	14	20
48	15	80
48	16	56
48	17	80
48	18	47
48	19	82
48	20	80
48	21	1
48	22	90
48	23	87
48	24	100
48	25	94
48	26	26
48	27	11
48	28	10
48	29	51
48	30	43
48	31	26
48	32	41
48	33	14
48	34	69
48	35	39
48	36	59
48	37	6
48	38	83
48	39	40
48	40	22
48	41	18
48	42	85
48	43	23
48	44	35
48	45	71
48	46	70
48	47	31
49	0	62
49	1	69
49	2	15
49	3	3
49	4	60
49	5	14
49	6	97
49	7	35
49	8	75
49	9	70
49	10	66
49	11	37
49	12	91
49	13	13
49	14	84
49	15	56
49	16	74
49	17	47
49	18	97
49	19	90
49	20	89
49	21	61
49	22	6
49	23	72
49	24	6
49	25	41
49	26	2
49	27	85
49	28	83
49	29	36
49	30	64
49	31	8
49	32	46
49	33	22
49	34	34
49	35	24
49	36	88
49	37	30
49	38	3
49	39	89
49	40	49
49	41	48
49	42	86
49	43	89
49	44	23
49	45	18
49	46	62
49	47	99
49	48	97
50	0	48
50	1	6
50	2	53
50	3	89
50	4	64
50	5	70
50	6	38
50	7	86
50	8	86
50	9	35
50	10	57
50	11	5
50	12	21
50	13	56
50	14	81
50	15	71
50	16	70
50	17	80
50	18	18
50	19	65
50	20	27
50	21	29
50	22	51
50	23	17
50	24	76
50	25	94
50	26	21
50	27	78
50	28	11
50	29	26
50	30	57
50	31	98
50	32	19
50	33	96
50	34	34
50	35	100
50	36	13
50	37	83
50	38	31
50	39	83
50	40	16
50	41	77
50	42	4
50	43	97
50	44	93
50	45	50
50	46	76
50	47	61
50	48	5
50	49	80
51	0	87
51	1	23
51	2	84
51	3	72
51	4	19
51	5	17
51	6	9
51	7	39
51	8	33
51	9	52
51	10	16
51	11	67
51	12	42
51	13	75
51	14	100
51	15	55
51	16	98
51	17	93
51	18	99
51	19	90
51	20	2
51	21	64
51	22	59
51	23	64
51	24	89
51	25	66
51	26	57
51	27	52
51	28	92
51	29	55
51	30	30
51	31	70
51	32	7
51	33	98
51	34	85
51	35	49
51	36	40
51	37	49
51	38	21
51	39	60
51	40	72
51	41	1
51	42	99
51	43	12
51	44	9
51	45	2
51	46	15
51	47	36
51	48	47
51	49	62
51	50	40
52	0	21
52	1	89
52	2	42
52	3	66
52	4	90
52	5	34
52	6	30
52	7	16
52	8	100
52	9	70
52	10	26
52	11	71
52	12	4
52	13	16
52	14	54
52	15	38
52	16	40
52	17	6
52	18	3
52	19	24
52	20	41
52	21	81
52	22	90
52	23	58
52	24	16
52	25	38
52	26	13
52	27	31
52	28	47
52	29	77
52	30	85
52	31	100
52	32	33
52	33	45
52	34	18
52	35	35
52	36	49
52	37	7
52	38	97
52	39	38
52	40	88
52	41	45
52	42	37
52	43	56
52	44	39
52	45	34
52	46	46
52	47	4
52	48	37
52	49	31
52	50	74
52	51	98
53	0	51
53	1	4
53	2	85
53	3	12
53	4	100
53	5	58
53	6	99
53	7	42
53	8	49
53	9	54
53	10	63
53	11	42
53	12	60
53	13	54
53	14	92
53	15	5
53	16	3
53	17	8
53	18	76
53	19	68
53	20	78
53	21	45
53	22	35
53	23	79
53	24	50
53	25	91
53	26	1
53	27	16
53	28	50
53	29	53
53	30	38
53	31	45
53	32	49
53	33	41
53	34	19
53	35	55
53	36	82
53	37	8
53	38	93
53	39	59
53	40	2
53	41	46
53	42	45
53	43	99
53	44	32
53	45	79
53	46	52
53	47	38
53	48	83
53	49	88
53	50	41
53	51	11
53	52	69
54	0	91
54	1	48
54	2	74
54	3	46
54	4	23
54	5	8
54	6	49
54	7	52
54	8	95
54	9	8
54	10	43
54	11	64
54	12	94
54	13	61
54	14	78
54	15	88
54	16	44
54	17	76
54	18	25
54	19	21
54	20	7
54	21	70
54	22	87
54	23	66
54	24	50
54	25	63
54	26	52
54	27	4
54	28	65
54	29	99
54	30	7
54	31	25
54	32	99
54	33	44
54	34	63
54	35	87
54	36	40
54	37	19
54	38	41
54	39	82
54	40	72
54	41	86
54	42	57
54	43	62
54	44	39
54	45	39
54	46	61
54	47	23
54	48	40
54	49	39
54	50	15
54	51	30
54	52	49
54	53	15
55	0	34
55	1	56
55	2	45
55	3	54
55	4	90
55	5	8
55	6	85
55	7	94
55	8	62
55	9	65
55	10	90
55	11	10
55	12	15
55	13	96
55	14	17
55	15	93
55	16	16
55	17	80
55	18	17
55	19	76
55	20	12
55	21	8
55	22	79
55	23	98
55	24	55
55	25	4
55	26	29
55	27	48
55	28	63
55	29	84
55	30	67
55	31	51
55	32	28
55	33	61
55	34	82
55	35	61
55	36	99
55	37	6
55	38	87
55	39	60
55	40	58
55	41	92
55	42	97
55	43	50
55	44	70
55	45	41
55	46	16
55	47	25
55	48	11
55	49	58
55	50	52
55	51	48
55	52	61
55	53	16
55	54	95
56	0	34
56	1	88
56	2	100
56	3	43
56	4	19
56	5	84
56	6	79
56	7	87
56	8	29
56	9	85
56	10	72
56	11	99
56	12	48
56	13	25
56	14	87
56	15	62
56	16	7
56	17	31
56	18	5
56	19	90
56	20	38
56	21	73
56	22	37
56	23	92
56	24	23
56	25	11
56	26	19
56	27	32
56	28	57
56	29	10
56	30	37
56	31	65
56	32	36
56	33	90
56	34	87
56	35	50
56	36	57
56	37	39
56	38	21
56	39	37
56	40	25
56	41	88
56	42	78
56	43	35
56	44	65
56	45	74
56	46	12
56	47	8
56	48	60
56	49	36
56	50	67
56	51	72
56	52	79
56	53	8
56	54	44
56	55	12
57	0	81
57	1	77
57	2	41
57	3	43
57	4	51
57	5	77
57	6	82
57	7	68
57	8	24
57	9	88
57	10	76
57	11	45
57	12	81
57	13	52
57	14	20
57	15	34
57	16	74
57	17	60
57	18	91
57	19	76
57	20	27
57	21	28
57	22	95
57	23	96
57	24	91
57	25	96
57	26	38
57	27	2
57	28	62
57	29	23
57	30	8
57	31	7
57	32	27
57	33	39
57	34	76
57	35	11
57	36	99
57	37	4
57	38	51
57	39	67
57	40	22
57	41	63
57	42	69
57	43	30
57	44	59
57	45	47
57	46	84
57	47	92
57	48	12
57	49	62
57	50	100
57	51	2
57	52	41
57	53	43
57	54	22
57	55	92
57	56	43
58	0	78
58	1	24
58	2	32
58	3	55
58	4	96
58	5	44
58	6	91
58	7	22
58	8	17
58	9	49
58	10	74
58	11	84
58	12	22
58	13	76
58	14	23
58	15	3
58	16	67
58	17	31
58	18	76
58	19	65
58	20	3
58	21	69
58	22	58
58	23	45
58	24	61
58	25	50
58	26	8
58	27	6
58	28	47
58	29	99
58	30	5
58	31	77
58	32	64
58	33	63
58	34	59
58	35	24
58	36	39
58	37	29
58	38	92
58	39	68
58	40	91
58	41	95
58	42	78
58	43	61
58	44	7
58	45	5
58	46	57
58	47	34
58	48	96
58	49	99
58	50	41
58	51	4
58	52	35
58	53	52
58	54	55
58	55	38
58	56	38
58	57	10
59	0	24
59	1	92
59	2	21
59	3	93
59	4	38
59	5	97
59	6	55
59	7	18
59	8	68
59	9	65
59	10	95
59	11	46
59	12	100
59	13	31
59	14	64
59	15	94
59	16	80
59	17	12
59	18	39
59	19	66
59	20	88
59	21	89
59	22	44
59	23	43
59	24	43
59	25	99
59	26	20
59	27	80
59	28	92
59	29	37
59	30	99
59	31	61
59	32	95
59	33	14
59	34	58
59	35	32
59	36	52
59	37	50
59	38	33
59	39	41
59	40	3
59	41	99
59	42	52
59	43	40
59	44	7
59	45	73
59	46	62
59	47	98
59	48	49
59	49	86
59	50	3
59	51	61
59	52	4
59	53	75
59	54	100
59	55	46
59	56	92
59	57	76
59	58	56
60	0	34
60	1	60
60	2	29
60	3	64
60	4	66
60	5	28
60	6	18
60	7	65
60	8	99
60	9	27
60	10	98
60	11	48
60	12	41
60	13	29
60	14	13
60	15	95
60	16	89
60	17	83
60	18	20
60	19	78
60	20	55
60	21	37
60	22	6
60	23	37
60	24	5
60	25	13
60	26	75
60	27	51
60	28	73
60	29	16
60	30	96
60	31	71
60	32	88
60	33	42
60	34	90
60	35	58
60	36	86
60	37	23
60	38	49
60	39	41
60	40	72
60	41	38
60	42	74
60	43	13
60	44	28
60	45	82
60	46	50
60	47	11
60	48	14
60	49	96
60	50	82
60	51	57
60	52	87
60	53	77
60	54	87
60	55	46
60	56	29
60	57	82
60	58	49
60	59	84
61	0	33
61	1	15
61	2	28
61	3	75
61	4	87
61	5	83
61	6	74
61	7	31
61	8	80
61	9	95
61	10	10
61	11	69
61	12	47
61	13	90
61	14	90
61	15	62
61	16	73
61	17	67
61	18	86
61	19	40
61	20	31
61	21	39
61	22	9
61	23	78
61	24	2
61	25	31
61	26	54
61	27	85
61	28	38
61	29	98
61	30	94
61	31	9
61	32	67
61	33	15
61	34	29
61	35	98
61	36	76
61	37	49
61	38	54
61	39	61
61	40	3
61	41	100
61	42	13
61	43	30
61	44	33
61	45	27
61	46	84
61	47	8
61	48	91
61	49	35
61	50	94
61	51	66
61	52	19
61	53	50
61	54	5
61	55	5
61	56	46
61	57	15
61	58	92
61	59	75
61	60	26
62	0	81
62	1	86
62	2	5
62	3	46
62	4	94
62	5	33
62	6	17
62	7	10
62	8	20
62	9	13
62	10	3
62	11	1
62	12	26
62	13	1
62	14	19
62	15	25
62	16	3
62	17	46
62	18	45
62	19	93
62	20	41
62	21	74
62	22	47
62	23	88
62	24	22
62	25	17
62	26	8
62	27	44
62	28	44
62	29	36
62	30	68
62	31	34
62	32	47
62	33	79
62	34	72
62	35	73
62	36	21
62	37	99
62	38	49
62	39	14
62	40	97
62	41	20
62	42	32
62	43	71
62	44	35
62	45	88
62	46	94
62	47	98
62	48	42
62	49	13
62	50	29
62	51	79
62	52	43
62	53	46
62	54	18
62	55	79
62	56	68
62	57	11
62	58	91
62	59	99
62	60	47
62	61	10
63	0	82
63	1	46
63	2	42
63	3	22
63	4	96
63	5	2
63	6	46
63	7	88
63	8	80
63	9	30
63	10	91
63	11	64
63	12	65
63	13	93
63	14	82
63	15	99
63	16	63
63	17	58
63	18	39
63	19	87
63	20	40
63	21	16
63	22	10
63	23	46
63	24	36
63	25	14
63	26	58
63	27	60
63	28	8
63	29	81
63	30	58
63	31	54
63	32	59
63	33	14
63	34	89
63	35	47
63	36	4
63	37	16
63	38	52
63	39	37
63	40	85
63	41	21
63	42	99
63	43	25
63	44	78
63	45	2
63	46	17
63	47	28
63	48	84
63	49	34
63	50	71
63	51	10
63	52	19
63	53	12
63	54	87
63	55	55
63	56	70
63	57	14
63	58	79
63	59	10
63	60	14
63	61	26
63	62	57
64	0	91
64	1	67
64	2	40
64	3	17
64	4	44
64	5	57
64	6	55
64	7	59
64	8	82
64	9	97
64	10	85
64	11	23
64	12	74
64	13	23
64	14	95
64	15	4
64	16	22
64	17	92
64	18	33
64	19	66
64	20	87
64	21	86
64	22	84
64	23	99
64	24	35
64	25	31
64	26	78
64	27	50
64	28	100
64	29	36
64	30	28
64	31	12
64	32	90
64	33	82
64	34	89
64	35	45
64	36	57
64	37	49
64	38	17
64	39	41
64	40	90
64	41	11
64	42	44
64	43	35
64	44	66
64	45	68
64	46	50
64	47	59
64	48	69
64	49	3
64	50	43
64	51	12
64	52	30
64	53	32
64	54	9
64	55	76
64	56	66
64	57	98
64	58	59
64	59	61
64	60	28
64	61	34
64	62	61
64	63	50
65	0	52
65	1	82
65	2	31
65	3	65
65	4	45
65	5	16
65	6	18
65	7	85
65	8	74
65	9	57
65	10	65
65	11	58
65	12	75
65	13	1
65	14	79
65	15	31
65	16	46
65	17	6
65	18	11
65	19	77
65	20	69
65	21	47
65	22	73
65	23	21
65	24	4
65	25	99
65	26	28
65	27	72
65	28	97
65	29	15
65	30	90
65	31	46
65	32	87
65	33	84
65	34	58
65	35	44
65	36	31
65	37	51
65	38	100
65	39	45
65	40	91
65	41	71
65	42	80
65	43	5
65	44	84
65	45	77
65	46	78
65	47	88
65	48	36
65	49	67
65	50	77
65	51	80
65	52	73
65	53	72
65	54	81
65	55	32
65	56	88
65	57	89
65	58	58
65	59	95
65	60	41
65	61	7
65	62	17
65	63	2
65	64	4
66	0	77
66	1	54
66	2	80
66	3	83
66	4	68
66	5	29
66	6	38
66	7	77
66	8	82
66	9	22
66	10	25
66	11	55
66	12	59
66	13	94
66	14	88
66	15	70
66	16	23
66	17	99
66	18	53
66	19	65
66	20	32
66	21	100
66	22	40
66	23	75
66	24	2
66	25	43
66	26	4
66	27	14
66	28	51
66	29	90
66	30	52
66	31	84
66	32	86
66	33	6
66	34	30
66	35	88
66	36	74
66	37	33
66	38	48
66	39	31
66	40	31
66	41	53
66	42	34
66	43	74
66	44	85
66	45	5
66	46	97
66	47	76
66	48	24
66	49	78
66	50	51
66	51	25
66	52	9
66	53	44
66	54	100
